CustomerID,Date,Country,MonthYear,TotalAmount,CountOfUniqueInvoices
12682.0,2011-11-25,France,2011-11,153.72,1
12682.0,2011-11-30,France,2011-11,506.96000000000004,1
12682.0,2011-12-06,France,2011-12,636.63,1
12683.0,2010-12-09,France,2010-12,1063.08,2
12683.0,2011-01-17,France,2011-01,732.14,1
12683.0,2011-03-01,France,2011-03,352.2,1
12683.0,2011-03-23,France,2011-03,1255.88,2
12683.0,2011-05-03,France,2011-05,717.74,2
12683.0,2011-05-12,France,2011-05,296.53,1
12683.0,2011-06-08,France,2011-06,669.36,1
12683.0,2011-08-26,France,2011-08,1130.95,1
12683.0,2011-09-08,France,2011-09,404.31,1
12683.0,2011-10-20,France,2011-10,1056.9,1
12683.0,2011-12-05,France,2011-12,797.48,2
12684.0,2011-05-10,France,2011-05,489.1,1
12684.0,2011-05-16,France,2011-05,30.0,1
12684.0,2011-05-26,France,2011-05,398.0,1
12684.0,2011-06-22,France,2011-06,462.38,1
12684.0,2011-10-07,France,2011-10,247.76,1
12684.0,2011-11-15,France,2011-11,476.99,1
12684.0,2011-12-02,France,2011-12,179.39999999999998,1
12685.0,2011-09-07,France,2011-09,549.24,1
12685.0,2011-09-08,France,2011-09,1057.18,1
12685.0,2011-09-25,France,2011-09,222.60000000000002,1
12685.0,2011-10-13,France,2011-10,331.72,1
12685.0,2011-10-19,France,2011-10,289.22,1
12685.0,2011-11-11,France,2011-11,413.12,1
12686.0,2010-12-03,France,2010-12,89.14,1
12688.0,2011-08-18,Israel,2011-08,4873.8099999999995,1
12689.0,2011-08-04,France,2011-08,511.03,1
12689.0,2011-11-14,France,2011-11,736.5799999999999,1
12690.0,2011-05-18,France,2011-05,389.01,1
12691.0,2010-12-17,France,2010-12,180.0,1
12691.0,2011-01-24,France,2011-01,190.2,1
12691.0,2011-01-25,France,2011-01,36.0,1
12691.0,2011-07-17,France,2011-07,150.1,1
12691.0,2011-10-12,France,2011-10,303.1,1
12691.0,2011-11-11,France,2011-11,176.39999999999998,1
12693.0,2011-01-24,Germany,2011-01,162.05,1
12693.0,2011-03-20,Germany,2011-03,239.85,1
12693.0,2011-05-12,Germany,2011-05,228.87,1
12693.0,2011-08-04,Germany,2011-08,225.14000000000001,1
12694.0,2011-06-09,France,2011-06,439.5,1
12694.0,2011-09-30,France,2011-09,430.17,1
12695.0,2011-05-13,France,2011-05,89.25,1
12695.0,2011-08-24,France,2011-08,244.65,1
12695.0,2011-10-04,France,2011-10,163.1,1
12695.0,2011-12-02,France,2011-12,85.1,1
12697.0,2011-06-23,Sweden,2011-06,390.5,1
12697.0,2011-07-31,Sweden,2011-07,343.40999999999997,1
12697.0,2011-11-11,Sweden,2011-11,223.68,1
12700.0,2011-05-08,France,2011-05,1092.43,1
12700.0,2011-07-06,France,2011-07,1056.62,1
12700.0,2011-10-05,France,2011-10,1476.19,1
12700.0,2011-12-02,France,2011-12,1314.75,1
12701.0,2011-04-11,Germany,2011-04,337.08,1
12701.0,2011-09-21,Germany,2011-09,460.63,1
12702.0,2011-11-20,Germany,2011-11,219.0,1
12703.0,2011-09-29,Germany,2011-09,283.55,1
12704.0,2011-06-23,Finland,2011-06,329.56,1
12704.0,2011-08-04,Finland,2011-08,360.81,1
12704.0,2011-08-26,Finland,2011-08,410.55,1
12704.0,2011-09-22,Finland,2011-09,245.55,1
12704.0,2011-11-04,Finland,2011-11,561.28,1
12704.0,2011-11-17,Finland,2011-11,234.32999999999998,2
12704.0,2011-12-02,Finland,2011-12,198.76,1
12705.0,2010-12-17,Germany,2010-12,858.0,1
12705.0,2011-04-08,Germany,2011-04,1321.25,1
12705.0,2011-05-22,Germany,2011-05,984.85,1
12705.0,2011-07-04,Germany,2011-07,998.4200000000001,1
12705.0,2011-09-23,Germany,2011-09,842.62,1
12705.0,2011-10-28,Germany,2011-10,968.45,1
12705.0,2011-11-22,Germany,2011-11,639.2,1
12705.0,2011-11-24,Germany,2011-11,255.5,2
12707.0,2011-02-21,France,2011-02,603.42,1
12708.0,2010-12-06,Germany,2010-12,196.44,1
12708.0,2011-01-14,Germany,2011-01,284.62,1
12708.0,2011-03-07,Germany,2011-03,282.65999999999997,1
12708.0,2011-04-21,Germany,2011-04,202.5,1
12708.0,2011-05-23,Germany,2011-05,371.95,1
12708.0,2011-06-13,Germany,2011-06,289.77,1
12708.0,2011-08-30,Germany,2011-08,403.83,1
12708.0,2011-09-28,Germany,2011-09,367.37,1
12708.0,2011-11-07,Germany,2011-11,280.77,1
12708.0,2011-11-10,Germany,2011-11,33.0,1
12709.0,2010-12-08,Germany,2010-12,522.7,1
12709.0,2010-12-17,Germany,2010-12,792.99,1
12709.0,2011-01-25,Germany,2011-01,1116.9,1
12709.0,2011-03-01,Germany,2011-03,762.5,1
12709.0,2011-03-30,Germany,2011-03,418.70000000000005,1
12709.0,2011-04-14,Germany,2011-04,68.0,1
12709.0,2011-05-06,Germany,2011-05,246.07999999999998,1
12709.0,2011-06-02,Germany,2011-06,1225.26,1
12709.0,2011-07-14,Germany,2011-07,875.28,1
12709.0,2011-07-27,Germany,2011-07,440.7,1
12709.0,2011-09-04,Germany,2011-09,761.6800000000001,1
12709.0,2011-09-29,Germany,2011-09,824.83,1
12709.0,2011-10-12,Germany,2011-10,533.12,1
12709.0,2011-10-27,Germany,2011-10,268.68,1
12709.0,2011-11-24,Germany,2011-11,879.1,1
12710.0,2011-05-22,Germany,2011-05,718.96,1
12710.0,2011-07-01,Germany,2011-07,71.4,1
12710.0,2011-09-04,Germany,2011-09,358.66,1
12712.0,2010-12-03,Germany,2010-12,175.53,1
12712.0,2010-12-09,Germany,2010-12,295.1,1
12712.0,2011-01-12,Germany,2011-01,250.65,1
12712.0,2011-02-01,Germany,2011-02,314.15000000000003,1
12712.0,2011-03-07,Germany,2011-03,219.3,1
12712.0,2011-03-16,Germany,2011-03,300.7,1
12712.0,2011-05-10,Germany,2011-05,565.25,1
12712.0,2011-05-23,Germany,2011-05,146.8,1
12712.0,2011-06-10,Germany,2011-06,627.4,1
12712.0,2011-07-15,Germany,2011-07,776.0500000000001,1
12712.0,2011-08-25,Germany,2011-08,242.15000000000003,1
12712.0,2011-10-21,Germany,2011-10,250.40000000000003,1
12712.0,2011-11-11,Germany,2011-11,232.65,1
12713.0,2011-12-09,Germany,2011-12,848.55,1
12714.0,2011-02-18,France,2011-02,968.3,1
12714.0,2011-05-17,France,2011-05,793.62,1
12714.0,2011-06-13,France,2011-06,513.26,1
12714.0,2011-08-25,France,2011-08,1114.52,1
12714.0,2011-11-30,France,2011-11,1319.16,1
12715.0,2011-08-25,Sweden,2011-08,353.86,1
12716.0,2011-07-29,France,2011-07,677.9,1
12716.0,2011-12-06,France,2011-12,375.59000000000003,1
12717.0,2011-04-08,Greece,2011-04,609.74,1
12717.0,2011-07-11,Greece,2011-07,421.24,1
12718.0,2011-09-29,France,2011-09,238.25,1
12719.0,2011-10-05,France,2011-10,283.6,1
12719.0,2011-12-04,France,2011-12,361.35,1
12720.0,2010-12-05,Germany,2010-12,473.39,1
12720.0,2010-12-17,Germany,2010-12,183.74,1
12720.0,2011-01-31,Germany,2011-01,279.3,1
12720.0,2011-02-09,Germany,2011-02,168.9,1
12720.0,2011-03-22,Germany,2011-03,498.32,1
12720.0,2011-04-11,Germany,2011-04,293.24,1
12720.0,2011-05-04,Germany,2011-05,154.4,2
12720.0,2011-05-26,Germany,2011-05,215.51999999999998,1
12720.0,2011-05-31,Germany,2011-05,74.96,1
12720.0,2011-06-23,Germany,2011-06,276.93,1
12720.0,2011-07-12,Germany,2011-07,367.36,2
12720.0,2011-08-03,Germany,2011-08,221.04,1
12720.0,2011-08-07,Germany,2011-08,107.4,1
12720.0,2011-09-06,Germany,2011-09,375.34000000000003,2
12720.0,2011-09-20,Germany,2011-09,138.48,1
12720.0,2011-10-05,Germany,2011-10,485.78,1
12720.0,2011-10-18,Germany,2011-10,163.1,1
12720.0,2011-10-31,Germany,2011-10,76.96000000000001,1
12720.0,2011-11-16,Germany,2011-11,409.02,1
12720.0,2011-11-24,Germany,2011-11,436.08000000000004,2
12720.0,2011-12-07,Germany,2011-12,382.47,1
12721.0,2010-12-20,France,2010-12,286.6,1
12721.0,2011-02-09,France,2011-02,455.02,1
12721.0,2011-04-07,France,2011-04,366.2,1
12721.0,2011-06-09,France,2011-06,591.09,1
12721.0,2011-09-21,France,2011-09,342.90000000000003,1
12721.0,2011-11-08,France,2011-11,614.3199999999999,1
12722.0,2011-07-12,France,2011-07,302.92,1
12722.0,2011-08-14,France,2011-08,46.65,1
12722.0,2011-08-17,France,2011-08,580.08,1
12722.0,2011-09-15,France,2011-09,67.98,1
12723.0,2011-10-05,France,2011-10,299.40999999999997,2
12723.0,2011-11-23,France,2011-11,348.38,2
12723.0,2011-12-06,France,2011-12,77.28,1
12724.0,2011-01-11,France,2011-01,154.9,1
12724.0,2011-06-19,France,2011-06,125.46000000000001,1
12724.0,2011-09-19,France,2011-09,542.8100000000001,1
12724.0,2011-12-04,France,2011-12,208.24,1
12725.0,2010-12-03,Italy,2010-12,427.8,1
12726.0,2010-12-17,France,2010-12,170.28,1
12726.0,2011-01-28,France,2011-01,401.58000000000004,1
12726.0,2011-03-20,France,2011-03,316.02,1
12726.0,2011-05-09,France,2011-05,223.4,1
12726.0,2011-06-08,France,2011-06,356.03999999999996,1
12726.0,2011-09-14,France,2011-09,357.32,1
12726.0,2011-11-11,France,2011-11,784.46,1
12727.0,2011-01-23,France,2011-01,514.5,1
12727.0,2011-02-16,France,2011-02,919.66,1
12727.0,2011-03-03,France,2011-03,573.16,2
12727.0,2011-06-05,France,2011-06,793.08,1
12727.0,2011-09-05,France,2011-09,537.3,1
12727.0,2011-11-29,France,2011-11,643.0,1
12728.0,2011-01-11,France,2011-01,252.54,1
12728.0,2011-02-28,France,2011-02,200.72,1
12728.0,2011-03-27,France,2011-03,164.05,1
12728.0,2011-09-29,France,2011-09,219.01999999999998,1
12729.0,2011-08-18,France,2011-08,453.01,1
12731.0,2010-12-10,France,2010-12,1071.9,1
12731.0,2011-01-31,France,2011-01,3174.4300000000003,1
12731.0,2011-03-31,France,2011-03,2350.46,2
12731.0,2011-04-01,France,2011-04,252.0,1
12731.0,2011-05-11,France,2011-05,1381.3,1
12731.0,2011-06-17,France,2011-06,1359.58,1
12731.0,2011-07-18,France,2011-07,1734.58,1
12731.0,2011-09-15,France,2011-09,2377.9,1
12731.0,2011-09-30,France,2011-09,1192.5,1
12731.0,2011-10-19,France,2011-10,2503.74,1
12731.0,2011-11-16,France,2011-11,1497.52,1
12732.0,2011-06-13,France,2011-06,236.26000000000002,1
12733.0,2011-04-19,USA,2011-04,383.95,1
12734.0,2010-12-22,France,2010-12,110.39999999999999,1
12735.0,2011-01-06,France,2011-01,319.77,1
12735.0,2011-01-28,France,2011-01,459.8,1
12736.0,2011-01-11,France,2011-01,234.0,1
12738.0,2010-12-02,Germany,2010-12,155.35,1
12739.0,2011-09-01,United Arab Emirates,2011-09,975.54,1
12739.0,2011-09-22,United Arab Emirates,2011-09,37.5,1
12740.0,2011-10-07,France,2011-10,427.6,1
12743.0,2011-07-28,Unspecified,2011-07,546.43,2
12744.0,2011-01-25,Singapore,2011-01,2053.07,1
12744.0,2011-04-04,Singapore,2011-04,6090.84,2
12744.0,2011-04-05,Singapore,2011-04,2118.74,1
12744.0,2011-07-18,Singapore,2011-07,3949.32,1
12744.0,2011-10-14,Singapore,2011-10,999.26,1
12744.0,2011-10-19,Singapore,2011-10,6068.0599999999995,1
12747.0,2010-12-05,United Kingdom,2010-12,358.55999999999995,1
12747.0,2010-12-13,United Kingdom,2010-12,347.71,1
12747.0,2011-01-20,United Kingdom,2011-01,303.03999999999996,1
12747.0,2011-03-01,United Kingdom,2011-03,310.78,1
12747.0,2011-05-05,United Kingdom,2011-05,442.96,1
12747.0,2011-05-25,United Kingdom,2011-05,328.34999999999997,1
12747.0,2011-06-28,United Kingdom,2011-06,376.3,1
12747.0,2011-08-22,United Kingdom,2011-08,301.70000000000005,1
12747.0,2011-10-04,United Kingdom,2011-10,675.38,1
12747.0,2011-11-17,United Kingdom,2011-11,312.73,1
12747.0,2011-12-07,United Kingdom,2011-12,438.5,1
12748.0,2010-12-01,United Kingdom,2010-12,4.95,1
12748.0,2010-12-02,United Kingdom,2010-12,4.25,1
12748.0,2010-12-05,United Kingdom,2010-12,966.4,6
12748.0,2010-12-06,United Kingdom,2010-12,215.19,2
12748.0,2010-12-07,United Kingdom,2010-12,306.84000000000003,1
12748.0,2010-12-08,United Kingdom,2010-12,367.52,3
12748.0,2010-12-09,United Kingdom,2010-12,136.20000000000002,3
12748.0,2010-12-10,United Kingdom,2010-12,1416.98,6
12748.0,2010-12-13,United Kingdom,2010-12,2.8499999999999996,2
12748.0,2010-12-14,United Kingdom,2010-12,234.85999999999999,1
12748.0,2010-12-16,United Kingdom,2010-12,316.23,3
12748.0,2010-12-17,United Kingdom,2010-12,146.97,2
12748.0,2010-12-21,United Kingdom,2010-12,69.29,1
12748.0,2010-12-23,United Kingdom,2010-12,39.6,3
12748.0,2011-01-05,United Kingdom,2011-01,251.3,2
12748.0,2011-01-16,United Kingdom,2011-01,8.52,1
12748.0,2011-01-18,United Kingdom,2011-01,158.95,1
12748.0,2011-02-17,United Kingdom,2011-02,23.95,1
12748.0,2011-02-22,United Kingdom,2011-02,7.8,1
12748.0,2011-02-23,United Kingdom,2011-02,69.59,1
12748.0,2011-02-27,United Kingdom,2011-02,275.25,1
12748.0,2011-02-28,United Kingdom,2011-02,13.05,1
12748.0,2011-03-08,United Kingdom,2011-03,111.0,1
12748.0,2011-03-11,United Kingdom,2011-03,209.14,4
12748.0,2011-03-18,United Kingdom,2011-03,167.43,1
12748.0,2011-03-21,United Kingdom,2011-03,147.6,1
12748.0,2011-03-24,United Kingdom,2011-03,163.46,1
12748.0,2011-03-25,United Kingdom,2011-03,380.74,4
12748.0,2011-04-01,United Kingdom,2011-04,25.5,2
12748.0,2011-04-08,United Kingdom,2011-04,32.65,1
12748.0,2011-04-17,United Kingdom,2011-04,625.27,1
12748.0,2011-04-28,United Kingdom,2011-04,416.95,2
12748.0,2011-05-01,United Kingdom,2011-05,2.1,1
12748.0,2011-05-05,United Kingdom,2011-05,211.15,1
12748.0,2011-05-06,United Kingdom,2011-05,405.68,11
12748.0,2011-05-08,United Kingdom,2011-05,279.15,2
12748.0,2011-05-10,United Kingdom,2011-05,21.599999999999998,1
12748.0,2011-05-11,United Kingdom,2011-05,493.16999999999996,2
12748.0,2011-05-12,United Kingdom,2011-05,538.3000000000001,3
12748.0,2011-05-27,United Kingdom,2011-05,113.33000000000001,2
12748.0,2011-05-31,United Kingdom,2011-05,170.02,1
12748.0,2011-06-06,United Kingdom,2011-06,13.0,1
12748.0,2011-06-07,United Kingdom,2011-06,175.06,2
12748.0,2011-06-08,United Kingdom,2011-06,275.66,2
12748.0,2011-06-10,United Kingdom,2011-06,3.75,1
12748.0,2011-06-15,United Kingdom,2011-06,888.12,2
12748.0,2011-06-17,United Kingdom,2011-06,68.44,1
12748.0,2011-06-21,United Kingdom,2011-06,232.97,2
12748.0,2011-06-22,United Kingdom,2011-06,4.94,1
12748.0,2011-06-23,United Kingdom,2011-06,42.96,2
12748.0,2011-06-28,United Kingdom,2011-06,299.71,1
12748.0,2011-06-30,United Kingdom,2011-06,1.65,1
12748.0,2011-07-01,United Kingdom,2011-07,305.04,4
12748.0,2011-07-03,United Kingdom,2011-07,115.55,1
12748.0,2011-07-08,United Kingdom,2011-07,103.97,1
12748.0,2011-07-11,United Kingdom,2011-07,5.8,1
12748.0,2011-07-14,United Kingdom,2011-07,82.53,1
12748.0,2011-07-18,United Kingdom,2011-07,207.94,1
12748.0,2011-07-21,United Kingdom,2011-07,127.83,1
12748.0,2011-07-28,United Kingdom,2011-07,1.6800000000000002,1
12748.0,2011-07-29,United Kingdom,2011-07,161.68,1
12748.0,2011-07-31,United Kingdom,2011-07,1.25,1
12748.0,2011-08-03,United Kingdom,2011-08,174.0,1
12748.0,2011-08-04,United Kingdom,2011-08,29.700000000000003,1
12748.0,2011-08-05,United Kingdom,2011-08,9.899999999999999,1
12748.0,2011-08-07,United Kingdom,2011-08,100.07999999999998,2
12748.0,2011-08-17,United Kingdom,2011-08,146.19,1
12748.0,2011-08-24,United Kingdom,2011-08,101.66,1
12748.0,2011-08-25,United Kingdom,2011-08,262.61,4
12748.0,2011-08-30,United Kingdom,2011-08,74.1,1
12748.0,2011-09-02,United Kingdom,2011-09,14.43,2
12748.0,2011-09-06,United Kingdom,2011-09,303.92,1
12748.0,2011-09-07,United Kingdom,2011-09,9.36,1
12748.0,2011-09-09,United Kingdom,2011-09,211.49,1
12748.0,2011-09-11,United Kingdom,2011-09,2026.7,1
12748.0,2011-09-15,United Kingdom,2011-09,59.8,1
12748.0,2011-09-16,United Kingdom,2011-09,663.6,1
12748.0,2011-09-26,United Kingdom,2011-09,31.6,1
12748.0,2011-09-27,United Kingdom,2011-09,0.0,1
12748.0,2011-09-28,United Kingdom,2011-09,1313.52,1
12748.0,2011-09-30,United Kingdom,2011-09,1514.42,2
12748.0,2011-10-05,United Kingdom,2011-10,287.94,1
12748.0,2011-10-06,United Kingdom,2011-10,71.53,3
12748.0,2011-10-07,United Kingdom,2011-10,5.9,1
12748.0,2011-10-09,United Kingdom,2011-10,224.53,1
12748.0,2011-10-10,United Kingdom,2011-10,12.12,1
12748.0,2011-10-19,United Kingdom,2011-10,318.3,1
12748.0,2011-10-23,United Kingdom,2011-10,124.59,3
12748.0,2011-10-25,United Kingdom,2011-10,60.44,1
12748.0,2011-10-26,United Kingdom,2011-10,1187.49,4
12748.0,2011-11-01,United Kingdom,2011-11,27.8,1
12748.0,2011-11-02,United Kingdom,2011-11,263.53999999999996,1
12748.0,2011-11-04,United Kingdom,2011-11,108.99,2
12748.0,2011-11-06,United Kingdom,2011-11,249.64000000000001,1
12748.0,2011-11-07,United Kingdom,2011-11,500.86,2
12748.0,2011-11-08,United Kingdom,2011-11,242.6,1
12748.0,2011-11-10,United Kingdom,2011-11,641.5,2
12748.0,2011-11-11,United Kingdom,2011-11,570.4300000000001,2
12748.0,2011-11-15,United Kingdom,2011-11,2151.5,2
12748.0,2011-11-16,United Kingdom,2011-11,832.47,4
12748.0,2011-11-17,United Kingdom,2011-11,539.97,1
12748.0,2011-11-18,United Kingdom,2011-11,4.16,1
12748.0,2011-11-22,United Kingdom,2011-11,30.349999999999998,1
12748.0,2011-11-23,United Kingdom,2011-11,1819.57,12
12748.0,2011-11-24,United Kingdom,2011-11,532.4,3
12748.0,2011-11-25,United Kingdom,2011-11,1050.64,3
12748.0,2011-11-28,United Kingdom,2011-11,466.71999999999997,1
12748.0,2011-11-29,United Kingdom,2011-11,606.09,5
12748.0,2011-12-01,United Kingdom,2011-12,139.03,1
12748.0,2011-12-02,United Kingdom,2011-12,5.45,1
12748.0,2011-12-04,United Kingdom,2011-12,170.63,2
12748.0,2011-12-05,United Kingdom,2011-12,363.79,1
12748.0,2011-12-08,United Kingdom,2011-12,297.26,3
12748.0,2011-12-09,United Kingdom,2011-12,94.11,1
12749.0,2011-05-10,United Kingdom,2011-05,859.1,1
12749.0,2011-08-01,United Kingdom,2011-08,1896.13,2
12749.0,2011-11-17,United Kingdom,2011-11,572.59,1
12749.0,2011-12-06,United Kingdom,2011-12,763.0600000000001,1
12750.0,2011-08-03,Poland,2011-08,275.88,1
12752.0,2011-09-19,Norway,2011-09,4366.78,1
12753.0,2010-12-12,Japan,2010-12,3590.59,1
12753.0,2011-02-09,Japan,2011-02,5735.24,1
12753.0,2011-03-02,Japan,2011-03,15.299999999999999,1
12753.0,2011-04-05,Japan,2011-04,3599.38,1
12753.0,2011-07-27,Japan,2011-07,3680.4,1
12753.0,2011-11-17,Japan,2011-11,4808.48,1
12754.0,2011-02-04,Japan,2011-02,45.57,1
12754.0,2011-03-07,Japan,2011-03,16.05,1
12754.0,2011-04-18,Japan,2011-04,2949.12,1
12755.0,2010-12-09,Japan,2010-12,3794.3999999999996,1
12755.0,2011-03-04,Japan,2011-03,17.549999999999997,1
12756.0,2011-09-14,Japan,2011-09,112.07999999999998,1
12757.0,2011-05-12,Portugal,2011-05,1160.5500000000002,2
12757.0,2011-05-23,Portugal,2011-05,3041.6800000000003,3
12757.0,2011-06-07,Portugal,2011-06,243.2,1
12757.0,2011-07-20,Portugal,2011-07,835.65,1
12757.0,2011-10-06,Portugal,2011-10,1730.77,2
12757.0,2011-10-19,Portugal,2011-10,149.75,1
12757.0,2011-11-11,Portugal,2011-11,305.3,1
12757.0,2011-11-14,Portugal,2011-11,49.5,1
12757.0,2011-11-24,Portugal,2011-11,340.7,1
12758.0,2011-03-08,Portugal,2011-03,1570.19,1
12758.0,2011-08-15,Portugal,2011-08,1221.4,1
12759.0,2011-03-09,Netherlands,2011-03,444.8,1
12759.0,2011-06-21,Netherlands,2011-06,637.72,1
12759.0,2011-10-18,Netherlands,2011-10,448.92,1
12762.0,2011-11-14,Portugal,2011-11,461.59,1
12762.0,2011-12-02,Portugal,2011-12,1436.93,1
12763.0,2010-12-05,Japan,2010-12,320.08,1
12763.0,2011-07-24,Japan,2011-07,174.0,1
12764.0,2011-01-27,Lebanon,2011-01,1693.88,1
12766.0,2010-12-08,Portugal,2010-12,1149.29,1
12766.0,2011-01-09,Portugal,2011-01,686.48,1
12766.0,2011-02-21,Portugal,2011-02,973.6500000000001,1
12766.0,2011-04-13,Portugal,2011-04,1206.29,1
12766.0,2011-07-13,Portugal,2011-07,936.48,1
12766.0,2011-10-13,Portugal,2011-10,1319.01,1
12766.0,2011-12-06,Portugal,2011-12,718.4300000000001,1
12769.0,2011-04-15,Brazil,2011-04,1143.6,1
12770.0,2011-05-13,Japan,2011-05,1351.45,1
12772.0,2011-10-11,Portugal,2011-10,892.47,1
12775.0,2011-02-01,Netherlands,2011-02,214.45,1
12775.0,2011-03-22,Netherlands,2011-03,235.71,1
12775.0,2011-05-20,Netherlands,2011-05,294.72,1
12775.0,2011-06-03,Netherlands,2011-06,419.8,1
12775.0,2011-11-22,Netherlands,2011-11,221.36,1
12778.0,2011-01-31,Netherlands,2011-01,134.48,1
12778.0,2011-03-14,Netherlands,2011-03,117.92999999999999,1
12778.0,2011-03-25,Netherlands,2011-03,155.65,1
12778.0,2011-06-09,Netherlands,2011-06,84.0,1
12778.0,2011-10-07,Netherlands,2011-10,171.93,1
12778.0,2011-11-20,Netherlands,2011-11,158.24,1
12779.0,2010-12-03,Poland,2010-12,248.16,1
12779.0,2011-01-17,Poland,2011-01,613.22,1
12779.0,2011-02-04,Poland,2011-02,337.2,1
12779.0,2011-03-15,Poland,2011-03,317.78,1
12779.0,2011-04-05,Poland,2011-04,705.8399999999999,1
12779.0,2011-05-25,Poland,2011-05,752.2099999999999,1
12779.0,2011-06-03,Poland,2011-06,25.0,1
12779.0,2011-11-02,Poland,2011-11,981.95,1
12781.0,2011-02-28,Czech Republic,2011-02,549.26,1
12781.0,2011-10-07,Czech Republic,2011-10,277.48,1
12782.0,2010-12-17,Portugal,2010-12,463.5,1
12782.0,2011-01-26,Portugal,2011-01,683.9300000000001,1
12782.0,2011-03-31,Portugal,2011-03,415.52000000000004,1
12782.0,2011-07-13,Portugal,2011-07,515.72,1
12782.0,2011-12-05,Portugal,2011-12,252.25,1
12783.0,2011-09-25,Portugal,2011-09,339.02,1
12783.0,2011-10-14,Portugal,2011-10,642.01,1
12783.0,2011-10-17,Portugal,2011-10,622.04,2
12783.0,2011-11-07,Portugal,2011-11,222.26000000000002,1
12783.0,2011-12-07,Portugal,2011-12,400.58,1
12784.0,2011-11-24,Portugal,2011-11,518.42,1
12784.0,2011-11-30,Portugal,2011-11,56.0,1
12785.0,2010-12-10,Portugal,2010-12,311.95,1
12787.0,2011-05-31,Netherlands,2011-05,158.1,1
12787.0,2011-09-09,Netherlands,2011-09,186.56,1
12787.0,2011-11-30,Netherlands,2011-11,119.0,1
12789.0,2011-10-05,Netherlands,2011-10,91.85,1
12790.0,2011-05-31,Netherlands,2011-05,324.92,1
12791.0,2010-12-01,Netherlands,2010-12,192.60000000000002,1
12792.0,2011-03-28,Portugal,2011-03,400.53999999999996,1
12793.0,2010-12-03,Portugal,2010-12,131.8,1
12793.0,2011-01-09,Portugal,2011-01,413.68,1
12794.0,2011-09-02,Portugal,2011-09,317.0,1
12794.0,2011-10-17,Portugal,2011-10,543.41,1
12795.0,2011-11-21,Portugal,2011-11,430.48,1
12797.0,2010-12-09,Portugal,2010-12,254.03,1
12798.0,2011-06-22,Japan,2011-06,1607.04,1
12798.0,2011-10-26,Japan,2011-10,1718.4,1
12798.0,2011-11-29,Japan,2011-11,3651.6,1
12802.0,2011-06-06,Netherlands,2011-06,427.58,1
12808.0,2010-12-06,Portugal,2010-12,129.4,1
12808.0,2011-06-08,Portugal,2011-06,151.95000000000002,1
12808.0,2011-11-03,Portugal,2011-11,202.3,1
12809.0,2011-06-15,Portugal,2011-06,489.31,1
12811.0,2011-02-28,Portugal,2011-02,240.25,1
12811.0,2011-03-23,Portugal,2011-03,247.60000000000002,1
12811.0,2011-03-24,Portugal,2011-03,27.0,1
12812.0,2011-10-26,Japan,2011-10,229.64000000000001,1
12814.0,2011-08-30,Poland,2011-08,125.92,1
12815.0,2011-05-25,Poland,2011-05,615.36,1
12815.0,2011-07-15,Poland,2011-07,448.1,1
12816.0,2011-06-16,Poland,2011-06,318.65000000000003,1
12816.0,2011-09-05,Poland,2011-09,253.55,1
12817.0,2011-03-03,Austria,2011-03,166.04,1
12818.0,2011-03-23,Austria,2011-03,1542.08,1
12820.0,2011-01-17,United Kingdom,2011-01,170.46,1
12820.0,2011-09-26,United Kingdom,2011-09,217.77,1
12820.0,2011-10-26,United Kingdom,2011-10,343.76,1
12820.0,2011-12-06,United Kingdom,2011-12,210.35000000000002,1
12821.0,2011-05-09,United Kingdom,2011-05,92.72,1
12822.0,2011-09-13,United Kingdom,2011-09,690.9,1
12822.0,2011-09-30,United Kingdom,2011-09,257.98,1
12823.0,2011-02-16,United Kingdom,2011-02,306.0,1
12823.0,2011-02-23,United Kingdom,2011-02,229.5,1
12823.0,2011-03-30,United Kingdom,2011-03,459.0,1
12823.0,2011-08-04,United Kingdom,2011-08,229.5,1
12823.0,2011-09-26,United Kingdom,2011-09,535.5,1
12824.0,2011-10-11,United Kingdom,2011-10,397.12,1
12826.0,2010-12-09,United Kingdom,2010-12,155.0,1
12826.0,2011-01-19,United Kingdom,2011-01,212.72,1
12826.0,2011-01-27,United Kingdom,2011-01,329.38,1
12826.0,2011-06-14,United Kingdom,2011-06,121.52,1
12826.0,2011-09-29,United Kingdom,2011-09,234.0,1
12826.0,2011-11-10,United Kingdom,2011-11,279.5,1
12826.0,2011-12-07,United Kingdom,2011-12,142.6,1
12827.0,2011-10-26,United Kingdom,2011-10,217.75,1
12827.0,2011-11-07,United Kingdom,2011-11,100.95,1
12827.0,2011-12-04,United Kingdom,2011-12,111.45,1
12828.0,2011-08-01,United Kingdom,2011-08,227.0,1
12828.0,2011-08-19,United Kingdom,2011-08,111.2,1
12828.0,2011-09-01,United Kingdom,2011-09,77.31,1
12828.0,2011-10-05,United Kingdom,2011-10,245.8,1
12828.0,2011-12-02,United Kingdom,2011-12,273.78000000000003,1
12828.0,2011-12-07,United Kingdom,2011-12,83.62,1
12829.0,2010-12-14,United Kingdom,2010-12,85.75,1
12829.0,2011-01-07,United Kingdom,2011-01,207.25,1
12830.0,2011-06-21,United Kingdom,2011-06,2221.84,1
12830.0,2011-07-06,United Kingdom,2011-07,647.9200000000001,1
12830.0,2011-07-28,United Kingdom,2011-07,2334.24,2
12830.0,2011-09-09,United Kingdom,2011-09,1210.3200000000002,1
