Date,CustomerID,Country,TotalAmount,AvgAmount,CountOfInvoices
2011-04-15,12769.0,Brazil,1143.6,35.7375,1
2011-04-15,12989.0,United Kingdom,277.56,92.52,1
2011-04-15,13048.0,United Kingdom,462.31,12.494864864864866,1
2011-04-15,13090.0,United Kingdom,760.1,40.00526315789474,1
2011-04-15,13117.0,United Kingdom,65.28,8.16,1
2011-04-15,13120.0,United Kingdom,30.6,30.6,1
2011-04-15,13426.0,United Kingdom,339.2,30.836363636363636,1
2011-04-15,13468.0,United Kingdom,190.98000000000002,21.220000000000002,1
2011-04-15,13516.0,United Kingdom,146.0,20.857142857142858,1
2011-04-15,13720.0,United Kingdom,165.9,18.433333333333334,1
2011-04-15,13742.0,United Kingdom,172.72,10.16,1
2011-04-15,13880.0,United Kingdom,291.63,16.201666666666668,1
2011-04-15,13952.0,United Kingdom,2042.761,21.965172043010753,1
2011-04-15,13993.0,United Kingdom,278.22,18.548000000000002,1
2011-04-15,14056.0,United Kingdom,321.83,7.84951219512195,1
2011-04-15,14211.0,United Kingdom,138.79000000000002,15.421111111111113,1
2011-04-15,14323.0,United Kingdom,299.82,15.78,1
2011-04-15,14408.0,United Kingdom,354.84000000000003,50.691428571428574,1
2011-04-15,14527.0,United Kingdom,58.85,8.407142857142857,1
2011-04-15,14700.0,United Kingdom,721.5500000000001,18.03875,1
2011-04-15,14796.0,United Kingdom,425.93,6.65515625,1
2011-04-15,15027.0,United Kingdom,341.4,42.675,1
2011-04-15,15246.0,United Kingdom,328.15,15.626190476190475,1
2011-04-15,15249.0,United Kingdom,327.2,18.177777777777777,1
2011-04-15,15270.0,United Kingdom,300.25,37.53125,1
2011-04-15,15498.0,United Kingdom,344.40000000000003,14.973913043478262,1
2011-04-15,15581.0,United Kingdom,39.6,9.9,1
2011-04-15,16523.0,United Kingdom,461.7,23.085,2
2011-04-15,16686.0,United Kingdom,141.68,15.742222222222223,1
2011-04-15,17346.0,United Kingdom,223.42000000000002,5.879473684210526,1
2011-04-15,17367.0,United Kingdom,168.4,4.952941176470588,1
2011-04-15,17389.0,United Kingdom,2945.5,128.06521739130434,1
2011-04-15,17572.0,United Kingdom,81.4,20.35,1
2011-04-15,18079.0,United Kingdom,1612.83,55.61482758620689,1
2011-04-15,18094.0,United Kingdom,639.48,33.65684210526316,1
2011-04-15,18171.0,United Kingdom,224.14000000000001,18.678333333333335,1
2011-04-17,12413.0,France,84.65,21.1625,1
2011-04-17,12681.0,France,545.57,20.206296296296298,1
2011-04-17,12748.0,United Kingdom,625.27,7.025505617977528,1
2011-04-17,12878.0,United Kingdom,539.8100000000001,19.278928571428573,1
2011-04-17,12971.0,United Kingdom,174.6,34.92,1
2011-04-17,12997.0,United Kingdom,302.92,16.82888888888889,1
2011-04-17,13018.0,United Kingdom,757.03,17.20522727272727,2
2011-04-17,13089.0,United Kingdom,626.0600000000001,24.079230769230772,2
2011-04-17,13220.0,United Kingdom,83.4,83.4,1
2011-04-17,13474.0,United Kingdom,229.59,3.58734375,1
2011-04-17,13692.0,United Kingdom,856.63,27.633225806451613,1
2011-04-17,13695.0,United Kingdom,71.42,14.284,1
2011-04-17,13854.0,United Kingdom,308.64,77.16,1
2011-04-17,13951.0,United Kingdom,303.49,15.1745,1
2011-04-17,14092.0,United Kingdom,311.38,18.316470588235294,1
2011-04-17,14156.0,EIRE,446.74,17.869600000000002,1
2011-04-17,14524.0,United Kingdom,292.08,6.085,2
2011-04-17,14532.0,United Kingdom,140.55,7.027500000000001,1
2011-04-17,15172.0,United Kingdom,346.4,13.856,1
2011-04-17,15410.0,United Kingdom,456.20000000000005,20.736363636363638,1
2011-04-17,15535.0,United Kingdom,118.85,9.904166666666667,1
2011-04-17,15555.0,United Kingdom,290.52,2.9345454545454546,1
2011-04-17,15745.0,United Kingdom,302.85,16.825000000000003,1
2011-04-17,15827.0,United Kingdom,63.36,21.12,1
2011-04-17,15985.0,United Kingdom,899.58,33.31777777777778,1
2011-04-17,16085.0,United Kingdom,143.69,4.954827586206896,1
2011-04-17,16193.0,United Kingdom,314.45,16.55,1
2011-04-17,16728.0,United Kingdom,102.44,3.5324137931034483,1
2011-04-17,16770.0,United Kingdom,124.98,3.2889473684210526,1
2011-04-17,16905.0,United Kingdom,218.55,12.141666666666667,1
2011-04-17,17029.0,United Kingdom,358.0,358.0,1
2011-04-17,17243.0,United Kingdom,345.05,19.169444444444444,1
2011-04-17,17320.0,United Kingdom,459.18,17.66076923076923,1
2011-04-17,17582.0,United Kingdom,175.27,6.043793103448277,1
2011-04-17,17697.0,United Kingdom,338.95,17.839473684210525,1
2011-04-17,17920.0,United Kingdom,417.93,16.717200000000002,1
2011-04-17,17990.0,United Kingdom,314.84000000000003,18.520000000000003,1
2011-04-17,18037.0,United Kingdom,2.1,2.1,1
2011-04-17,18213.0,United Kingdom,232.48000000000002,15.498666666666669,1
2011-04-18,12407.0,Belgium,269.65999999999997,22.471666666666664,1
2011-04-18,12754.0,Japan,2949.12,210.65142857142857,1
2011-04-18,13069.0,United Kingdom,192.26,7.12074074074074,1
2011-04-18,13082.0,United Kingdom,874.24,41.63047619047619,2
2011-04-18,13113.0,United Kingdom,635.0,52.916666666666664,1
2011-04-18,13769.0,United Kingdom,202.88,14.491428571428571,1
2011-04-18,13798.0,United Kingdom,1231.6000000000001,87.97142857142858,1
2011-04-18,13811.0,Germany,222.75,222.75,1
2011-04-18,13871.0,United Kingdom,509.34000000000003,21.2225,1
2011-04-18,14180.0,United Kingdom,187.75,17.068181818181817,1
2011-04-18,14227.0,United Kingdom,282.94,16.643529411764707,1
2011-04-18,14502.0,United Kingdom,306.62,5.379298245614035,2
2011-04-18,14525.0,United Kingdom,169.47,24.21,1
2011-04-18,14623.0,United Kingdom,192.68,6.02125,1
2011-04-18,14631.0,United Kingdom,320.58,24.66,1
2011-04-18,14692.0,United Kingdom,99.45,6.63,1
2011-04-18,14978.0,United Kingdom,394.83000000000004,10.967500000000001,1
2011-04-18,15199.0,United Kingdom,304.05,101.35000000000001,1
2011-04-18,15265.0,United Kingdom,712.24,16.95809523809524,1
2011-04-18,15304.0,United Kingdom,51.0,51.0,1
2011-04-18,15311.0,United Kingdom,1026.6100000000001,26.323333333333338,1
2011-04-18,15491.0,United Kingdom,1022.45,17.040833333333335,2
2011-04-18,15508.0,United Kingdom,311.42,17.301111111111112,1
2011-04-18,15615.0,United Kingdom,90.0,90.0,1
2011-04-18,15625.0,United Kingdom,695.33,19.314722222222223,1
2011-04-18,15749.0,United Kingdom,21535.9,4307.18,1
2011-04-18,15755.0,United Kingdom,306.05,17.00277777777778,1
2011-04-18,15769.0,United Kingdom,122.03999999999999,61.019999999999996,1
2011-04-18,16033.0,United Kingdom,455.53000000000003,7.991754385964913,3
2011-04-18,16217.0,United Kingdom,121.25000000000001,30.312500000000004,1
2011-04-18,16226.0,United Kingdom,130.8,43.6,1
2011-04-18,16399.0,United Kingdom,178.41,5.75516129032258,1
2011-04-18,16458.0,United Kingdom,198.0,11.647058823529411,1
2011-04-18,16550.0,United Kingdom,484.25,7.686507936507937,1
2011-04-18,16617.0,United Kingdom,151.85,30.369999999999997,1
2011-04-18,16639.0,United Kingdom,308.20000000000005,22.014285714285716,1
2011-04-18,16654.0,United Kingdom,274.45,19.603571428571428,1
2011-04-18,16700.0,United Kingdom,405.16,15.005925925925927,1
2011-04-18,16713.0,United Kingdom,152.2,19.025,1
2011-04-18,16719.0,United Kingdom,225.72,8.061428571428571,1
2011-04-18,16729.0,United Kingdom,273.71,8.829354838709676,1
2011-04-18,16746.0,United Kingdom,522.69,14.126756756756759,2
2011-04-18,16923.0,United Kingdom,192.33,8.742272727272727,1
2011-04-18,16928.0,United Kingdom,379.56,9.98842105263158,1
2011-04-18,16947.0,United Kingdom,406.48,19.356190476190477,1
2011-04-18,17054.0,United Kingdom,298.3,18.64375,1
2011-04-18,17284.0,United Kingdom,212.34,4.938139534883721,1
2011-04-18,17338.0,United Kingdom,687.0500000000001,7.467934782608697,1
2011-04-18,17634.0,United Kingdom,164.75,18.305555555555557,1
2011-04-18,17841.0,United Kingdom,366.48,6.6632727272727275,1
2011-04-18,18009.0,United Kingdom,257.34,8.041875,1
2011-04-18,18064.0,United Kingdom,408.0,204.0,1
2011-04-18,18069.0,United Kingdom,391.9,3.595412844036697,1
2011-04-18,18116.0,United Kingdom,189.98,3.9579166666666663,1
2011-04-18,18219.0,United Kingdom,200.32000000000002,18.210909090909094,1
2011-04-18,18231.0,United Kingdom,458.25,17.625,1
2011-04-19,12476.0,Germany,1411.67,27.679803921568627,1
2011-04-19,12585.0,Germany,777.25,35.32954545454545,1
2011-04-19,12594.0,Italy,255.04000000000002,31.880000000000003,1
2011-04-19,12619.0,Germany,425.68,60.81142857142857,1
2011-04-19,12733.0,USA,383.95,17.452272727272728,1
2011-04-19,12901.0,United Kingdom,970.2,970.2,1
2011-04-19,12947.0,United Kingdom,429.57,12.634411764705883,1
2011-04-19,13101.0,United Kingdom,101.19,12.64875,1
2011-04-19,13134.0,United Kingdom,25.5,25.5,1
2011-04-19,13141.0,United Kingdom,516.28,17.209333333333333,1
2011-04-19,13184.0,United Kingdom,185.08,5.78375,1
2011-04-19,13199.0,United Kingdom,35.400000000000006,35.400000000000006,1
2011-04-19,13263.0,United Kingdom,171.01,3.638510638297872,1
2011-04-19,13266.0,United Kingdom,319.48,16.814736842105265,1
2011-04-19,13376.0,United Kingdom,376.0,17.904761904761905,1
2011-04-19,13479.0,United Kingdom,144.35,18.04375,1
2011-04-19,13647.0,United Kingdom,424.64,18.46260869565217,1
2011-04-19,13719.0,United Kingdom,132.9,22.150000000000002,1
2011-04-19,13735.0,United Kingdom,935.15,15.85,1
2011-04-19,13782.0,United Kingdom,169.36,18.817777777777778,1
2011-04-19,14152.0,United Kingdom,314.51,10.845172413793103,1
2011-04-19,14156.0,EIRE,367.62,17.505714285714287,1
2011-04-19,14201.0,United Kingdom,109.04,15.577142857142858,1
2011-04-19,14211.0,United Kingdom,155.6,17.288888888888888,1
2011-04-19,14242.0,United Kingdom,142.2,17.775,1
2011-04-19,14298.0,United Kingdom,1534.97,22.91,2
2011-04-19,14309.0,United Kingdom,347.49,17.3745,1
2011-04-19,14352.0,United Kingdom,614.02,21.17310344827586,1
2011-04-19,14415.0,United Kingdom,397.14,7.220727272727273,1
2011-04-19,14502.0,United Kingdom,89.55,89.55,1
2011-04-19,14606.0,United Kingdom,117.14,3.346857142857143,1
2011-04-19,14662.0,United Kingdom,155.3,7.395238095238096,1
2011-04-19,14672.0,United Kingdom,480.27,17.787777777777777,1
2011-04-19,15140.0,United Kingdom,354.78000000000003,27.290769230769232,1
2011-04-19,15225.0,United Kingdom,409.40000000000003,17.8,1
2011-04-19,15436.0,United Kingdom,489.05,3.761923076923077,1
2011-04-19,15594.0,United Kingdom,267.91,17.860666666666667,1
2011-04-19,15717.0,United Kingdom,150.3,21.47142857142857,1
2011-04-19,16098.0,United Kingdom,157.9,22.557142857142857,1
2011-04-19,16170.0,United Kingdom,309.56,14.07090909090909,1
2011-04-19,16180.0,United Kingdom,767.0,36.523809523809526,1
2011-04-19,16422.0,United Kingdom,385.2,96.3,1
2011-04-19,16628.0,United Kingdom,360.65000000000003,17.173809523809524,1
2011-04-19,16633.0,United Kingdom,447.52000000000004,17.212307692307693,1
2011-04-19,16730.0,United Kingdom,293.92,12.77913043478261,1
2011-04-19,16907.0,United Kingdom,151.3,4.322857142857143,1
2011-04-19,16919.0,United Kingdom,232.22,10.096521739130434,1
2011-04-19,17217.0,United Kingdom,113.5,12.61111111111111,1
2011-04-19,17449.0,United Kingdom,300.09000000000003,6.668666666666668,1
2011-04-19,17663.0,United Kingdom,188.87,18.887,1
2011-04-19,18116.0,United Kingdom,35.96,5.137142857142857,1
2011-04-19,18173.0,United Kingdom,423.36,70.56,1
2011-04-20,12457.0,Switzerland,179.0,179.0,1
2011-04-20,12530.0,Germany,417.6,29.82857142857143,1
2011-04-20,12656.0,France,541.2,30.06666666666667,1
2011-04-20,12901.0,United Kingdom,54.72,13.68,1
2011-04-20,12971.0,United Kingdom,623.8,56.709090909090904,2
2011-04-20,13027.0,United Kingdom,2016.0,336.0,1
2011-04-20,13097.0,United Kingdom,460.94,24.26,1
2011-04-20,13162.0,United Kingdom,548.4300000000001,24.928636363636368,1
2011-04-20,13269.0,United Kingdom,370.68,17.65142857142857,1
2011-04-20,13485.0,United Kingdom,454.24,19.749565217391304,1
2011-04-20,13576.0,United Kingdom,426.24,142.08,1
2011-04-20,13632.0,United Kingdom,351.45000000000005,18.497368421052634,1
2011-04-20,14148.0,United Kingdom,157.2,52.4,1
2011-04-20,14334.0,United Kingdom,268.68,15.804705882352941,1
2011-04-20,14527.0,United Kingdom,103.15,8.595833333333333,1
2011-04-20,14626.0,United Kingdom,586.9,20.23793103448276,1
2011-04-20,14776.0,United Kingdom,301.68,17.745882352941177,1
2011-04-20,14868.0,United Kingdom,439.33,18.305416666666666,1
2011-04-20,14905.0,United Kingdom,308.55,34.28333333333333,1
2011-04-20,15039.0,United Kingdom,712.64,28.5056,1
2011-04-20,15078.0,United Kingdom,580.26,20.00896551724138,2
2011-04-20,15159.0,United Kingdom,863.2,21.053658536585367,2
2011-04-20,15179.0,United Kingdom,67.5,67.5,1
2011-04-20,15249.0,United Kingdom,478.2,25.16842105263158,1
2011-04-20,15260.0,United Kingdom,267.70000000000005,22.308333333333337,1
2011-04-20,15290.0,United Kingdom,290.4,48.4,1
2011-04-20,15465.0,United Kingdom,596.9999999999999,298.49999999999994,1
2011-04-20,15517.0,United Kingdom,267.03,9.889999999999999,1
2011-04-20,15805.0,United Kingdom,1193.41,19.248548387096776,2
2011-04-20,15912.0,United Kingdom,141.49,10.883846153846154,1
2011-04-20,15984.0,United Kingdom,212.19,26.52375,1
2011-04-20,16011.0,United Kingdom,119.1,23.82,1
2011-04-20,16103.0,United Kingdom,204.46,20.446,1
2011-04-20,16558.0,United Kingdom,307.15999999999997,12.798333333333332,1
2011-04-20,16672.0,United Kingdom,60.0,60.0,1
2011-04-20,16676.0,United Kingdom,329.24,17.32842105263158,1
2011-04-20,16837.0,United Kingdom,102.0,102.0,1
2011-04-20,17115.0,United Kingdom,310.02,17.223333333333333,1
2011-04-20,17120.0,United Kingdom,307.46,17.08111111111111,1
2011-04-20,17211.0,United Kingdom,128.41,6.758421052631578,1
2011-04-20,17402.0,United Kingdom,212.5,70.83333333333333,1
2011-04-20,17450.0,United Kingdom,3108.64,345.40444444444444,1
2011-04-20,17454.0,United Kingdom,115.43,6.412777777777778,1
2011-04-20,17463.0,United Kingdom,234.25,16.732142857142858,1
2011-04-20,17511.0,United Kingdom,1466.14,91.63375,1
2011-04-20,17530.0,United Kingdom,430.76,6.067042253521127,1
2011-04-20,17548.0,United Kingdom,103.3,20.66,1
2011-04-20,17567.0,United Kingdom,395.78999999999996,19.789499999999997,1
2011-04-20,17652.0,United Kingdom,409.94,17.823478260869564,1
2011-04-20,17719.0,United Kingdom,469.19,20.399565217391306,1
2011-04-20,17730.0,United Kingdom,347.17,18.272105263157897,1
2011-04-20,17734.0,United Kingdom,112.98,12.553333333333335,1
2011-04-20,17856.0,United Kingdom,74.7,37.35,1
2011-04-20,17946.0,United Kingdom,132.03,7.766470588235294,1
2011-04-20,18102.0,United Kingdom,1196.96,398.9866666666667,1
2011-04-20,18177.0,United Kingdom,225.05,10.716666666666667,1
2011-04-20,18198.0,United Kingdom,302.56,75.64,1
2011-04-20,18246.0,United Kingdom,232.9,116.45,1
2011-04-21,12354.0,Spain,1079.4,18.610344827586207,1
2011-04-21,12506.0,France,73.5,3.1956521739130435,1
2011-04-21,12622.0,Germany,180.1,16.37272727272727,1
2011-04-21,12664.0,Finland,642.0,160.5,1
2011-04-21,12670.0,France,633.05,28.775,1
2011-04-21,12708.0,Germany,202.5,16.875,1
2011-04-21,12971.0,United Kingdom,47.4,15.799999999999999,1
2011-04-21,13148.0,United Kingdom,341.58,18.976666666666667,1
2011-04-21,13223.0,United Kingdom,100.8,100.8,1
2011-04-21,13263.0,United Kingdom,133.59,4.453,1
2011-04-21,13267.0,United Kingdom,313.65,22.40357142857143,1
2011-04-21,13389.0,United Kingdom,257.89,14.327222222222222,1
2011-04-21,13482.0,United Kingdom,184.64000000000001,16.785454545454545,1
2011-04-21,13495.0,United Kingdom,207.0,34.5,1
2011-04-21,13505.0,Switzerland,1009.69,18.697962962962965,1
2011-04-21,13534.0,United Kingdom,345.35,17.267500000000002,2
2011-04-21,13748.0,United Kingdom,147.45,36.8625,1
2011-04-21,13798.0,United Kingdom,306.5,153.25,1
2011-04-21,13862.0,United Kingdom,173.46,15.76909090909091,1
2011-04-21,13969.0,United Kingdom,255.69,8.816896551724138,1
2011-04-21,13983.0,United Kingdom,305.43,16.968333333333334,1
2011-04-21,14001.0,United Kingdom,1007.9,67.19333333333333,1
2011-04-21,14031.0,United Kingdom,975.42,25.66894736842105,2
2011-04-21,14060.0,United Kingdom,153.84,51.28,1
2011-04-21,14189.0,United Kingdom,318.78000000000003,15.939000000000002,1
2011-04-21,14231.0,United Kingdom,309.0,16.263157894736842,1
2011-04-21,14298.0,United Kingdom,1368.1599999999999,23.189152542372877,1
2011-04-21,14512.0,United Kingdom,126.32,9.022857142857143,1
2011-04-21,14562.0,United Kingdom,481.40000000000003,13.010810810810812,1
2011-04-21,14577.0,United Kingdom,121.11,5.04625,1
2011-04-21,14711.0,United Kingdom,526.5,17.55,1
2011-04-21,14730.0,United Kingdom,162.02,6.4808,1
2011-04-21,14735.0,United Kingdom,129.6,32.4,2
2011-04-21,14759.0,United Kingdom,572.25,16.35,1
2011-04-21,14770.0,United Kingdom,597.82,17.08057142857143,1
2011-04-21,14961.0,United Kingdom,727.78,18.194499999999998,1
2011-04-21,15034.0,United Kingdom,991.72,10.223917525773196,2
2011-04-21,15281.0,United Kingdom,252.23,16.81533333333333,1
2011-04-21,15810.0,United Kingdom,476.8,14.9,1
2011-04-21,15856.0,United Kingdom,504.9,31.55625,1
2011-04-21,15860.0,United Kingdom,24.75,8.25,1
2011-04-21,16019.0,United Kingdom,232.68,17.89846153846154,1
2011-04-21,16133.0,United Kingdom,2210.05,85.00192307692308,1
2011-04-21,16146.0,United Kingdom,385.69000000000005,20.29947368421053,1
2011-04-21,16163.0,United Kingdom,415.00000000000006,415.00000000000006,1
2011-04-21,16185.0,United Kingdom,335.0,17.63157894736842,1
2011-04-21,16553.0,United Kingdom,1129.98,51.36272727272728,2
2011-04-21,16587.0,United Kingdom,225.15,17.31923076923077,1
2011-04-21,16750.0,United Kingdom,118.7,11.870000000000001,1
2011-04-21,17061.0,United Kingdom,1938.75,47.28658536585366,2
2011-04-21,17109.0,United Kingdom,464.59000000000003,8.765849056603773,2
2011-04-21,17158.0,United Kingdom,284.76,20.34,1
2011-04-21,17179.0,United Kingdom,245.31,6.29,1
2011-04-21,17315.0,United Kingdom,110.7,9.225,1
2011-04-21,17381.0,United Kingdom,721.4399999999999,180.35999999999999,1
2011-04-21,17588.0,United Kingdom,397.20000000000005,39.720000000000006,1
2011-04-21,17630.0,United Kingdom,335.5,17.657894736842106,1
2011-04-21,17631.0,United Kingdom,302.55,14.407142857142858,1
2011-04-21,17718.0,United Kingdom,139.35,23.224999999999998,1
2011-04-21,17841.0,United Kingdom,293.2,5.864,1
2011-04-21,17961.0,United Kingdom,8.97,2.2425,1
2011-04-21,18008.0,United Kingdom,615.0,615.0,1
2011-04-21,18177.0,United Kingdom,8.25,8.25,1
2011-04-21,18283.0,United Kingdom,117.67999999999999,2.1014285714285714,1
2011-04-26,12414.0,Austria,242.8,48.56,1
2011-04-26,12429.0,Austria,437.98,20.856190476190477,1
2011-04-26,12573.0,France,160.54000000000002,5.733571428571429,1
2011-04-26,12901.0,United Kingdom,339.24,56.54,1
2011-04-26,13092.0,United Kingdom,103.3,17.216666666666665,1
2011-04-26,13184.0,United Kingdom,231.31,28.91375,1
2011-04-26,13199.0,United Kingdom,59.0,59.0,1
2011-04-26,13209.0,United Kingdom,1932.24,15.214488188976379,1
2011-04-26,13230.0,United Kingdom,366.96,4.64506329113924,1
2011-04-26,13263.0,United Kingdom,282.7,4.634426229508197,1
2011-04-26,13408.0,United Kingdom,564.5,94.08333333333333,1
2011-04-26,13668.0,United Kingdom,360.03000000000003,15.00125,1
2011-04-26,13695.0,United Kingdom,76.32000000000001,76.32000000000001,1
2011-04-26,13798.0,United Kingdom,326.4,326.4,1
2011-04-26,13842.0,United Kingdom,308.73,16.248947368421053,1
2011-04-26,14210.0,United Kingdom,305.46000000000004,19.091250000000002,1
2011-04-26,14606.0,United Kingdom,110.52,3.5651612903225804,1
2011-04-26,14640.0,United Kingdom,413.45000000000005,17.227083333333336,1
2011-04-26,14854.0,United Kingdom,535.97,23.30304347826087,1
2011-04-26,15039.0,United Kingdom,354.26,17.713,1
2011-04-26,15065.0,United Kingdom,632.74,26.364166666666666,1
2011-04-26,15108.0,European Community,191.4,17.400000000000002,1
2011-04-26,15145.0,United Kingdom,301.8,20.12,1
2011-04-26,15237.0,United Kingdom,938.9200000000001,14.444923076923079,1
2011-04-26,15301.0,United Kingdom,501.22,15.663125,1
2011-04-26,15581.0,United Kingdom,172.75,3.838888888888889,1
2011-04-26,15738.0,United Kingdom,291.90000000000003,29.190000000000005,1
2011-04-26,15903.0,United Kingdom,480.36,48.036,1
2011-04-26,15939.0,United Kingdom,1265.4,105.45,1
2011-04-26,16168.0,United Kingdom,107.1,53.55,1
2011-04-26,16203.0,United Kingdom,147.6,16.4,1
2011-04-26,16356.0,United Kingdom,2.1,2.1,1
2011-04-26,16442.0,United Kingdom,285.37,5.095892857142857,1
2011-04-26,16456.0,United Kingdom,339.93,14.779565217391305,1
2011-04-26,16656.0,United Kingdom,708.6000000000001,141.72000000000003,1
2011-04-26,16681.0,United Kingdom,314.92,39.365,1
2011-04-26,16722.0,United Kingdom,451.6,26.564705882352943,1
2011-04-26,16729.0,United Kingdom,611.98,13.599555555555556,2
2011-04-26,16823.0,United Kingdom,358.38,9.431052631578947,1
2011-04-26,16834.0,United Kingdom,413.46,17.2275,1
2011-04-26,16942.0,United Kingdom,285.04,6.95219512195122,1
2011-04-26,17061.0,United Kingdom,60.66,30.33,2
2011-04-26,17090.0,United Kingdom,187.05,46.7625,1
2011-04-26,17262.0,United Kingdom,102.0,17.0,2
2011-04-26,17277.0,United Kingdom,348.33000000000004,20.490000000000002,1
2011-04-26,17613.0,United Kingdom,426.40000000000003,7.752727272727273,1
2011-04-26,17670.0,United Kingdom,205.7,18.7,1
2011-04-26,17735.0,United Kingdom,488.01,15.2503125,1
2011-04-26,17854.0,United Kingdom,111.76,9.313333333333334,1
2011-04-26,17857.0,United Kingdom,918.0,918.0,1
2011-04-26,17975.0,United Kingdom,765.85,27.351785714285715,1
2011-04-26,18092.0,United Kingdom,884.4,147.4,1
2011-04-26,18144.0,United Kingdom,293.5,26.681818181818183,2
2011-04-26,18172.0,United Kingdom,159.2,22.74285714285714,1
2011-04-26,18183.0,United Kingdom,319.27000000000004,17.737222222222226,1
2011-04-27,12483.0,Sweden,323.0,26.916666666666668,1
2011-04-27,12621.0,Germany,1209.8,35.58235294117647,1
2011-04-27,12840.0,United Kingdom,854.07,17.081400000000002,1
2011-04-27,13018.0,United Kingdom,373.44,15.56,1
2011-04-27,13078.0,United Kingdom,450.45000000000005,34.650000000000006,1
2011-04-27,13089.0,United Kingdom,600.8999999999999,120.17999999999998,1
2011-04-27,13113.0,United Kingdom,443.25,73.875,1
2011-04-27,13285.0,United Kingdom,506.38,16.87933333333333,1
2011-04-27,13468.0,United Kingdom,154.66,19.3325,1
2011-04-27,13571.0,United Kingdom,126.74000000000001,7.921250000000001,1
2011-04-27,13637.0,United Kingdom,422.6,6.603125,1
2011-04-27,13694.0,United Kingdom,347.68,43.46,1
2011-04-27,13767.0,United Kingdom,428.82,47.64666666666667,2
2011-04-27,13854.0,United Kingdom,207.50000000000003,207.50000000000003,1
2011-04-27,14051.0,United Kingdom,665.52,60.50181818181818,1
2011-04-27,14078.0,United Kingdom,166.4,16.64,1
2011-04-27,14235.0,United Kingdom,414.24,24.367058823529412,1
2011-04-27,14282.0,United Kingdom,107.28,13.41,1
2011-04-27,14298.0,United Kingdom,2363.1600000000003,28.132857142857148,3
2011-04-27,14527.0,United Kingdom,117.66,11.766,1
2011-04-27,14606.0,United Kingdom,114.84,6.38,1
2011-04-27,14911.0,EIRE,362.9,72.58,1
2011-04-27,15005.0,United Kingdom,253.94,5.402978723404256,1
2011-04-27,15581.0,United Kingdom,5.11,2.555,1
2011-04-27,15640.0,United Kingdom,316.85,31.685000000000002,1
2011-04-27,15891.0,United Kingdom,524.52,8.459999999999999,1
2011-04-27,15898.0,United Kingdom,312.6,104.2,1
2011-04-27,16013.0,United Kingdom,172.79999999999998,172.79999999999998,1
2011-04-27,16016.0,United Kingdom,308.11,7.5148780487804885,2
2011-04-27,16029.0,United Kingdom,870.0,217.5,1
2011-04-27,16103.0,United Kingdom,330.0,55.0,1
2011-04-27,16145.0,United Kingdom,337.36,14.667826086956522,1
2011-04-27,16188.0,United Kingdom,414.12,13.804,1
2011-04-27,16333.0,United Kingdom,1292.96,258.592,1
2011-04-27,16418.0,United Kingdom,145.91,8.106111111111112,1
2011-04-27,16698.0,United Kingdom,816.0,816.0,1
2011-04-27,16755.0,United Kingdom,592.41,8.841940298507462,1
2011-04-27,16919.0,United Kingdom,223.33,7.204193548387098,1
2011-04-27,16965.0,United Kingdom,201.19,7.738076923076923,1
2011-04-27,17069.0,United Kingdom,13.500000000000002,3.3750000000000004,1
2011-04-27,17187.0,United Kingdom,203.95,20.395,1
2011-04-27,17436.0,United Kingdom,122.4,30.6,1
2011-04-27,17450.0,United Kingdom,476.4,158.79999999999998,1
2011-04-27,17530.0,United Kingdom,44.88,22.44,2
2011-04-27,17675.0,United Kingdom,1007.4,32.49677419354838,1
2011-04-27,17692.0,United Kingdom,169.5,24.214285714285715,1
2011-04-27,17725.0,United Kingdom,304.16,20.277333333333335,1
2011-04-27,17841.0,United Kingdom,261.24,4.1466666666666665,1
2011-04-27,17857.0,United Kingdom,25.2,25.2,1
2011-04-27,17949.0,United Kingdom,1642.5,1642.5,1
2011-04-27,17954.0,United Kingdom,228.15,6.166216216216216,1
2011-04-27,17961.0,United Kingdom,15.4,5.133333333333334,1
2011-04-27,17991.0,United Kingdom,5.9,2.95,1
2011-04-27,18077.0,United Kingdom,167.92,8.395999999999999,1
2011-04-27,18220.0,United Kingdom,305.28,152.64,1
2011-04-27,18226.0,United Kingdom,720.92,36.046,1
2011-04-28,12362.0,Belgium,495.24,17.077241379310344,1
2011-04-28,12417.0,Spain,436.3,18.969565217391306,1
2011-04-28,12437.0,France,209.10000000000002,26.137500000000003,1
2011-04-28,12600.0,Germany,286.88,35.86,1
2011-04-28,12748.0,United Kingdom,416.95,208.475,2
2011-04-28,13229.0,United Kingdom,160.95,16.095,1
2011-04-28,13408.0,United Kingdom,453.2,41.199999999999996,1
2011-04-28,13499.0,United Kingdom,305.56,25.463333333333335,1
2011-04-28,13725.0,United Kingdom,152.8,13.890909090909092,1
2011-04-28,14022.0,United Kingdom,440.0,15.714285714285714,1
2011-04-28,14077.0,United Kingdom,82.5,13.75,1
2011-04-28,14240.0,United Kingdom,226.85000000000002,22.685000000000002,1
2011-04-28,14271.0,United Kingdom,112.32000000000001,11.232000000000001,1
2011-04-28,14298.0,United Kingdom,4390.56,34.30125,1
2011-04-28,14646.0,Netherlands,692.36,76.92888888888889,1
2011-04-28,14735.0,United Kingdom,142.52,23.753333333333334,1
2011-04-28,14740.0,United Kingdom,371.4,14.856,1
2011-04-28,14758.0,United Kingdom,327.71999999999997,20.482499999999998,1
